test_name,scene,variable,value,render_mode,N,K,styles_per_object,mean_cpu_ms,median_cpu_ms,p95_cpu_ms,p99_cpu_ms,max_cpu_ms,std_cpu_ms,mean_gpu_ms,median_gpu_ms,p95_gpu_ms,p99_gpu_ms,max_gpu_ms,std_gpu_ms
OverlapScaling_SameStyle_GPU_Merge_Obj100,TestScene_Spawner,Overlap,40,GPU,1,1,1,2.980017,2.734354,4.133554,4.253518,5.017458,0.548629,7.014056,6.825104,7.901854,8.039139,8.180583,0.772390
OverlapScaling_SameStyle_GPU_Merge_Obj100,TestScene_Spawner,Overlap,60,GPU,1,1,1,2.107348,2.003354,3.232587,3.510211,3.845625,0.462895,4.495867,4.200354,5.662514,5.856733,6.059125,0.733313
OverlapScaling_SameStyle_GPU_Merge_Obj100,TestScene_Spawner,Overlap,80,GPU,1,1,1,1.539415,1.395667,2.245358,3.194628,4.385042,0.403484,2.186415,2.032146,3.337610,3.726000,5.053624,0.616637
OverlapScaling_SameStyle_GPU_Merge_Obj100,TestScene_Spawner,Overlap,100,GPU,1,1,1,1.287767,1.123167,1.981326,2.442040,3.717000,0.359667,1.384695,1.107145,2.542738,2.679797,2.796624,0.481824
OverlapScaling_SameStyle_CPU_NoMerge_Obj100,TestScene_Spawner,Overlap,0,CPU,32,32,32,21.712783,21.495938,23.476048,24.585146,25.630750,0.890718,17.459824,17.454562,17.486822,17.530180,18.584374,0.057318
OverlapScaling_SameStyle_CPU_NoMerge_Obj100,TestScene_Spawner,Overlap,20,CPU,32,32,32,22.147769,21.807354,23.727945,24.645335,59.601834,1.896700,16.185945,16.177895,16.238288,16.276817,17.350125,0.059182
OverlapScaling_SameStyle_CPU_NoMerge_Obj100,TestScene_Spawner,Overlap,40,CPU,32,32,32,22.313416,22.095688,24.120948,25.398519,27.338333,1.014862,15.257325,15.242541,15.312919,15.382981,16.476999,0.098596
OverlapScaling_SameStyle_CPU_NoMerge_Obj100,TestScene_Spawner,Overlap,60,CPU,32,32,32,22.059956,21.864937,23.977879,24.995184,26.897542,0.905966,14.570628,14.563020,14.611912,14.647306,15.622833,0.063153
OverlapScaling_SameStyle_CPU_NoMerge_Obj100,TestScene_Spawner,Overlap,80,CPU,32,32,32,22.022171,21.795813,23.905433,25.492430,26.650917,0.996361,14.307987,14.297229,14.542192,14.650719,14.759916,0.132531
OverlapScaling_SameStyle_CPU_NoMerge_Obj100,TestScene_Spawner,Overlap,100,CPU,32,32,32,21.750008,21.581084,23.297046,24.056522,24.248458,0.791136,17.246844,17.552437,17.584129,17.626181,18.689208,0.569012
OverlapScaling_SameStyle_CPU_Merge_Obj100,TestScene_Spawner,Overlap,0,CPU,32,32,32,18.772476,18.724584,18.971032,19.902405,22.706750,0.307544,49.770668,49.599916,51.401097,52.901557,59.332374,1.095013
OverlapScaling_SameStyle_CPU_Merge_Obj100,TestScene_Spawner,Overlap,20,CPU,32,32,32,14.798582,14.923104,15.129082,15.377143,18.218292,0.530618,38.752305,39.137562,39.612016,40.588319,43.857791,0.852359
OverlapScaling_SameStyle_CPU_Merge_Obj100,TestScene_Spawner,Overlap,40,CPU,32,32,32,9.722166,10.279188,10.408731,10.510011,13.688333,0.748109,25.156704,25.364687,25.913679,26.306580,30.135125,0.709013
OverlapScaling_SameStyle_CPU_Merge_Obj100,TestScene_Spawner,Overlap,60,CPU,32,32,32,4.991351,4.540312,6.119157,6.271906,6.943208,0.728742,12.220169,12.457833,12.753673,12.916748,15.478999,0.625968
OverlapScaling_SameStyle_CPU_Merge_Obj100,TestScene_Spawner,Overlap,80,CPU,32,32,32,2.685823,2.518792,3.703121,4.325040,6.328541,0.442893,3.654873,3.576542,5.304437,5.754692,6.001583,0.854774
OverlapScaling_SameStyle_CPU_Merge_Obj100,TestScene_Spawner,Overlap,100,CPU,32,32,32,2.202367,2.100792,3.062954,3.901931,5.338459,0.384979,1.530173,1.380521,2.505058,2.836110,3.151958,0.402871
OverlapScaling_SameStyle_GPU_NoMerge_Obj100,TestScene_Spawner,Overlap,0,GPU,32,32,32,18.837762,18.833772,18.957104,19.021707,19.178500,0.073099,51.435526,51.375500,52.855109,53.804401,54.100333,0.646720
OverlapScaling_SameStyle_GPU_NoMerge_Obj100,TestScene_Spawner,Overlap,20,GPU,32,32,32,17.603344,17.594959,17.808531,17.922966,18.358542,0.116664,47.900802,47.908083,49.061437,50.142687,50.417958,0.697556
OverlapScaling_SameStyle_GPU_NoMerge_Obj100,TestScene_Spawner,Overlap,40,GPU,32,32,32,16.660195,16.605354,16.883545,19.910126,22.435583,0.649985,45.107973,44.987062,46.458420,52.555494,56.747624,1.355954
OverlapScaling_SameStyle_GPU_NoMerge_Obj100,TestScene_Spawner,Overlap,60,GPU,32,32,32,15.723870,15.808500,15.991923,16.185547,16.442208,0.393497,42.514943,42.692020,43.964429,44.715729,45.294291,0.880221
OverlapScaling_SameStyle_GPU_NoMerge_Obj100,TestScene_Spawner,Overlap,80,GPU,32,32,32,15.503278,15.585896,15.881638,16.077834,16.196083,0.414333,41.863120,42.001687,43.008400,43.997490,44.560875,0.854198
OverlapScaling_SameStyle_GPU_NoMerge_Obj100,TestScene_Spawner,Overlap,100,GPU,32,32,32,18.280687,17.879646,19.025793,19.123537,20.047833,0.613388,49.860401,49.674958,51.899901,53.809624,54.292749,1.256592
OverlapScaling_SameStyle_GPU_Merge_Obj100,TestScene_Spawner,Overlap,0,GPU,32,32,32,21.323547,21.325125,21.483371,21.568192,22.310750,0.135423,58.418125,58.383187,59.732029,60.917732,61.770500,0.740793
OverlapScaling_SameStyle_GPU_Merge_Obj100,TestScene_Spawner,Overlap,20,GPU,32,32,32,15.058701,15.192021,15.308890,15.386374,15.731875,0.441147,40.442936,40.697999,41.662969,42.808888,43.110375,0.922071
OverlapScaling_SameStyle_GPU_Merge_Obj100,TestScene_Spawner,Overlap,40,GPU,32,32,32,9.514322,10.067313,10.190790,10.281692,10.557000,0.708362,24.631961,24.858437,25.717973,26.657814,26.751124,0.843836
OverlapScaling_SameStyle_GPU_Merge_Obj100,TestScene_Spawner,Overlap,60,GPU,32,32,32,5.554543,5.073771,6.603165,6.681840,6.751333,0.708296,13.916610,13.990521,14.300519,14.482832,14.691124,0.425901
OverlapScaling_SameStyle_GPU_Merge_Obj100,TestScene_Spawner,Overlap,80,GPU,32,32,32,2.775683,2.523292,4.099127,4.146345,5.081959,0.583653,6.289344,5.840250,7.338287,7.387477,7.415041,0.781716
OverlapScaling_SameStyle_GPU_Merge_Obj100,TestScene_Spawner,Overlap,100,GPU,32,32,32,1.636063,1.544104,2.483442,2.753179,4.710667,0.325029,1.576030,1.313416,2.673291,2.831563,2.952000,0.445071
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,500,Fullscreen,32,32,32,19.167332,19.134708,19.494231,19.728895,19.901542,0.165832,50.795878,50.579000,53.079799,53.375479,54.279708,1.018746
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,500,Fullscreen,32,32,32,19.148298,19.134979,19.393463,19.585126,19.856000,0.140823,50.967808,50.487229,53.075400,53.540967,54.452375,1.107942
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,1,Fullscreen,32,32,32,18.556463,18.542438,18.728491,18.940598,19.402833,0.129536,51.614391,51.568020,53.012467,54.129457,54.360374,0.758055
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,1,GPU,32,32,32,18.424034,18.398104,18.736383,19.078673,21.182292,0.287120,51.103259,50.917750,53.533940,54.052692,55.179458,1.269683
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,1,Tiling,32,32,32,26.565126,26.548333,26.850392,27.792554,34.954708,0.671382,39.838139,39.816958,40.088964,40.261586,40.467874,0.140083
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,10,Fullscreen,32,32,32,18.622353,18.581063,18.925344,19.271518,19.782583,0.173353,51.867556,51.530354,54.476337,54.899999,55.437583,1.114691
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,10,GPU,32,32,32,18.471899,18.442104,18.730583,18.905390,19.190834,0.130477,51.104916,50.941729,52.712337,53.642116,54.570500,0.822404
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,10,Tiling,32,32,32,26.628955,26.624396,26.848848,27.575925,28.546834,0.247527,39.900712,39.893312,40.074212,40.219073,40.363583,0.099734
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,50,Fullscreen,32,32,32,18.610984,18.594792,18.765935,18.843446,18.970584,0.078944,51.432749,51.183312,53.922470,54.238262,54.286916,0.925378
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,50,GPU,32,32,32,18.635708,18.600251,18.951794,19.353534,20.434916,0.196653,51.246514,51.128895,53.006380,53.872375,54.339041,0.873476
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,50,Tiling,32,32,32,26.619157,26.607604,26.824715,27.673808,33.294666,0.474840,39.890765,39.877625,40.090296,40.233245,40.457875,0.102981
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,100,Fullscreen,32,32,32,18.736338,18.701959,18.936534,19.208350,22.683500,0.259097,51.322915,51.131104,53.129316,54.044027,59.771041,0.941137
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,100,GPU,32,32,32,18.866475,18.859688,19.052430,19.214838,19.964500,0.125564,51.432307,51.408979,52.615509,54.150287,54.372041,0.734461
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,100,Tiling,32,32,32,26.686811,26.671271,26.879673,27.217945,29.635333,0.239620,39.962613,39.947729,40.162239,40.316083,40.422125,0.103643
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,500,Fullscreen,32,32,32,19.172720,19.122584,19.558904,19.675401,20.260875,0.197219,50.822149,50.608416,52.839358,53.450274,53.645999,1.000229
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,500,GPU,32,32,32,19.723108,19.699375,20.025557,20.184609,22.325417,0.187740,52.232924,52.095291,53.703170,54.622817,56.385374,0.807706
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,500,Tiling,32,32,32,27.066654,27.042604,27.403021,27.858196,32.043291,0.437021,40.361693,40.331000,40.666319,40.845701,41.203750,0.154830
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,1000,Fullscreen,32,32,32,19.368974,19.370083,19.608329,19.736848,19.863750,0.126728,50.099588,50.126979,50.465038,50.746693,51.090750,0.272787
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,1000,GPU,32,32,32,20.200481,20.137000,20.606758,21.185211,22.615667,0.291346,51.921908,51.860333,52.953902,54.256893,56.126083,0.704662
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,1000,Tiling,32,32,32,27.172440,27.162875,27.344968,27.730761,29.618583,0.203436,40.492167,40.478458,40.666265,40.930652,41.365124,0.114364
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,2000,Fullscreen,32,32,32,26.286498,25.897709,29.691380,33.218805,36.494709,1.730509,22.692962,22.275062,25.270484,27.489470,31.808291,1.244597
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,2000,GPU,32,32,32,28.865549,28.088146,33.326697,37.627987,96.754542,3.824762,24.143153,23.797208,26.048793,27.646847,29.357958,0.982247
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,2000,Tiling,32,32,32,30.415347,30.077125,35.108943,37.303116,41.930834,2.428833,32.475871,31.637124,39.861198,40.998626,41.231999,2.367129
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,5000,Fullscreen,32,32,32,59.055383,58.593230,63.413766,67.809038,81.631958,2.666378,26.623976,26.362833,28.545376,30.389802,37.428125,1.032895
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,5000,GPU,32,32,32,63.474166,63.173229,68.991056,72.847830,78.295709,2.857701,28.986746,28.979750,30.439664,31.242698,33.287208,0.784923
CountScaling_Cov100_SameStyle,TestScene_Spawner,ObjectCount,5000,Tiling,32,32,32,58.084991,57.652271,62.985691,65.543260,70.695875,2.303847,34.508912,34.355542,36.307435,38.205641,39.175416,0.883564
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,1,Fullscreen,1,1,1,1.475134,1.319855,2.980354,3.205697,3.842166,0.493966,3.468219,3.092688,4.907679,5.040264,5.631916,0.773961
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,1,CPU,1,1,1,0.746411,0.653438,1.321138,1.899559,2.107000,0.274405,1.204441,1.100813,2.408698,2.814326,3.100374,0.465925
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,1,GPU,1,1,1,1.087263,1.033292,2.301252,2.682821,2.799791,0.410673,2.262639,2.018041,3.629710,3.856172,3.950583,0.627785
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,1,Tiling,1,1,1,7.242821,6.702396,8.199105,8.625664,10.238958,0.789437,7.419186,6.809875,8.411238,8.560629,8.744250,0.748638
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,10,Fullscreen,1,1,1,1.502660,1.345917,2.842046,3.123423,3.365375,0.453165,3.501694,3.158937,4.802444,5.065019,5.296833,0.708475
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,10,CPU,1,1,1,0.717581,0.605751,1.268241,1.783300,4.017083,0.286911,1.094265,0.953646,2.348585,2.510244,2.703041,0.434020
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,10,GPU,1,1,1,1.040330,0.945167,2.171724,2.414900,4.066708,0.419178,2.026729,1.815250,3.331512,3.453421,3.929874,0.610655
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,10,Tiling,1,1,1,7.223276,6.694875,8.115398,8.221801,8.380458,0.702698,7.400898,6.810250,8.308155,8.413499,8.553375,0.726835
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,50,Fullscreen,1,1,1,1.540686,1.426146,2.792739,3.106200,3.498833,0.466384,2.988517,2.745187,4.396649,4.586619,5.058958,0.765534
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,50,CPU,1,1,1,1.117817,1.014834,1.669265,2.197602,5.887042,0.338042,0.841446,0.717062,1.776418,2.114901,2.273083,0.332285
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,50,GPU,1,1,1,1.111700,0.977812,1.989649,2.479528,2.824334,0.364987,1.811018,1.661479,3.247712,3.427271,3.683750,0.643575
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,50,Tiling,1,1,1,7.288018,6.754146,8.342499,8.611578,8.884875,0.765154,7.478073,6.848646,8.559141,8.739870,8.877083,0.782800
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,100,Fullscreen,1,1,1,1.552158,1.440042,2.710402,3.039189,6.319375,0.498354,2.801067,2.598729,4.164963,4.535548,4.844541,0.700527
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,100,CPU,1,1,1,1.422385,1.310813,2.095006,2.626508,3.493459,0.275572,1.017136,0.896771,2.056268,2.330231,2.879749,0.381812
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,100,GPU,1,1,1,1.268966,1.210688,1.600356,1.999261,3.282708,0.205851,1.343056,1.052104,2.522214,2.664631,2.909875,0.492845
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,100,Tiling,1,1,1,7.289802,6.738771,8.349941,8.846400,9.853791,0.805496,7.480852,6.862812,8.529587,8.750704,8.951083,0.775256
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,500,Fullscreen,1,1,1,3.550992,3.461271,4.207231,4.913276,5.421625,0.318517,2.382619,2.205063,3.677337,4.091179,4.435333,0.591292
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,500,CPU,1,1,1,5.053774,4.886584,5.887309,6.512740,7.113917,0.477954,2.132965,1.971875,3.334650,3.963607,4.066291,0.452962
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,500,GPU,1,1,1,3.877624,3.788896,4.518619,4.898868,6.003166,0.316644,2.493008,2.267500,3.804408,4.267915,4.539375,0.613015
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,500,Tiling,1,1,1,7.331366,6.729542,8.252931,8.428767,8.570959,0.737603,7.563078,6.932208,8.543237,8.666996,8.747874,0.768501
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,1000,Fullscreen,1,1,1,6.658360,6.591584,7.500308,8.107268,8.982083,0.450093,3.676637,3.833687,5.171008,5.629687,6.116208,0.675185
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,1000,CPU,1,1,1,9.765239,9.813042,10.891704,11.626136,12.537292,0.620083,2.229231,2.058875,3.396633,4.006433,5.440625,0.461242
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,1000,GPU,1,1,1,7.457044,7.379438,8.413275,9.413588,10.394500,0.538360,3.075064,2.891750,4.264589,4.902582,5.017083,0.474705
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,1000,Tiling,1,1,1,7.560107,7.495313,8.755377,9.313706,11.476375,0.731049,7.833744,7.233250,9.119918,9.355858,9.545875,0.854225
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,2000,Fullscreen,1,1,1,21.983283,21.601250,24.609402,25.628937,27.472875,1.180715,7.956223,7.528187,10.229585,11.292490,18.349499,1.106397
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,2000,CPU,1,1,1,27.046606,26.485980,29.775460,32.090877,66.997750,2.257673,5.949939,5.482812,8.570252,10.399425,14.801458,1.232778
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,2000,GPU,1,1,1,23.118803,22.795396,25.909665,26.996018,27.383000,1.307904,7.013793,6.672542,8.815804,11.191622,11.730000,0.950981
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,2000,Tiling,1,1,1,22.276749,21.895417,25.078915,27.248893,32.313792,1.406864,13.351755,13.017729,16.506463,20.002218,38.625416,2.293988
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,5000,Fullscreen,1,1,1,58.448214,58.323334,62.493102,65.644835,70.268167,2.227874,12.052097,11.813124,13.559850,14.648622,17.146041,0.837408
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,5000,CPU,1,1,1,75.055718,74.511751,81.192563,87.615472,103.409666,3.632187,10.142514,9.910937,11.954693,13.255813,16.906166,1.008640
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,5000,GPU,1,1,1,63.152288,62.825688,67.965785,72.914803,80.745917,2.741602,11.264665,11.186375,12.573691,13.603911,16.429124,0.767819
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,5000,Tiling,1,1,1,58.422164,58.028313,62.889026,69.894689,97.286083,3.064970,20.313291,19.871271,25.325637,27.034162,28.453416,2.578248
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,1,Fullscreen,32,32,32,7.958659,7.392063,8.834467,9.011046,9.605541,0.720482,21.059443,20.924541,22.393368,23.258339,24.234791,0.854986
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,1,GPU,32,32,32,1.039512,0.856104,2.099798,2.406191,2.804292,0.385450,1.902354,1.728979,3.192305,3.411405,3.561375,0.589644
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,1,Tiling,32,32,32,7.214630,6.665730,8.072821,8.331854,10.600584,0.767064,7.388268,6.805542,8.279031,8.384663,8.441749,0.716136
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,10,Fullscreen,32,32,32,7.936686,7.365125,8.749704,9.017681,10.764666,0.730103,20.932764,20.782854,22.301183,23.073178,23.598666,0.860038
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,10,GPU,32,32,32,1.058824,0.904750,2.069733,2.404136,4.915625,0.402416,1.844251,1.690770,3.176456,3.356594,3.537458,0.616814
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,10,Tiling,32,32,32,7.224457,6.669021,8.115054,8.228426,9.400000,0.716719,7.400010,6.813604,8.331573,8.389252,8.496916,0.722379
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,50,Fullscreen,32,32,32,7.939070,7.346292,8.750142,8.871697,10.804750,0.722724,20.781109,20.590687,21.957476,22.455989,23.129583,0.834822
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,50,GPU,32,32,32,1.163572,1.101146,1.731015,1.999875,3.029125,0.217120,1.324248,1.023729,2.475935,2.638192,2.769624,0.505561
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,50,Tiling,32,32,32,7.232915,6.663438,8.126204,8.499612,11.545209,0.820950,7.411537,6.814562,8.314075,8.418012,8.674999,0.727925
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,100,Fullscreen,32,32,32,7.973901,7.399917,8.865459,9.097584,9.252833,0.722574,20.630560,20.638229,21.965996,22.489352,22.670749,0.812317
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,100,GPU,32,32,32,1.575960,1.493917,2.096438,2.696644,3.406000,0.273065,1.213195,1.043437,2.280744,2.464453,2.730875,0.385627
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,100,Tiling,32,32,32,7.257256,6.686084,8.180614,8.371852,10.235792,0.771711,7.440271,6.834875,8.386631,8.488465,8.724749,0.739909
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,500,Fullscreen,32,32,32,8.046574,7.446104,8.870931,9.001287,9.115084,0.736626,19.796425,19.455521,20.564850,20.716127,20.878374,0.574839
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,500,GPU,32,32,32,4.166186,4.052729,4.895167,5.429055,6.418208,0.355574,2.694439,2.649250,3.977326,4.300398,4.707749,0.590178
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,500,Tiling,32,32,32,7.334486,6.733208,8.290263,8.470068,9.304500,0.755647,7.569802,6.935979,8.537854,8.734860,8.962125,0.769935
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,1000,Fullscreen,32,32,32,8.173460,7.900896,8.990023,9.142507,9.249834,0.711232,17.276479,17.146645,18.009829,18.149986,18.255374,0.515402
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,1000,GPU,32,32,32,7.599796,7.507729,8.570138,9.180399,12.252667,0.534596,3.059058,2.885417,4.241104,4.841105,4.950125,0.464145
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,1000,Tiling,32,32,32,7.423349,7.179312,8.210733,8.528566,10.193417,0.587284,7.707145,7.078229,8.649614,8.869263,9.187499,0.777155
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,2000,Fullscreen,32,32,32,22.098988,21.800730,24.426586,26.584983,28.107709,1.132378,13.419079,12.916125,16.879187,20.758584,36.155250,2.052220
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,2000,GPU,32,32,32,23.233249,22.855729,25.849817,28.401470,32.402541,1.407270,7.117719,6.703917,9.464903,11.159427,12.800833,1.121806
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,2000,Tiling,32,32,32,22.099819,21.808917,24.132924,26.155129,29.787584,1.090397,13.227600,12.863188,17.148699,19.989181,22.294875,1.933106
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,5000,Fullscreen,32,32,32,58.853188,58.528833,63.689608,67.799896,70.503084,2.291906,20.328237,19.979687,25.089437,26.987811,27.888500,2.518460
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,5000,GPU,32,32,32,63.627997,63.011896,69.512429,75.742179,85.751000,3.064464,13.520586,13.428104,15.001916,16.979853,19.722416,0.879978
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,5000,Tiling,32,32,32,58.991070,58.697833,62.890935,66.579899,82.069041,2.473231,20.458698,20.077666,25.557424,27.124843,28.510833,2.458912
CountScaling_Cov0_SameStyle,TestScene_Spawner,ObjectCount,1,CPU,32,32,32,0.695060,0.603063,1.221773,1.754121,3.315291,0.258552,1.114271,0.999937,2.329156,2.560205,2.742124,0.436818
